Importing module 'gym_37' (/home/niranjan/Projects/Fetch/IsaacGym_Preview_3_Package/isaacgym/python/isaacgym/_bindings/linux-x86_64/gym_37.so)
Setting GYM_USD_PLUG_INFO_PATH to /home/niranjan/Projects/Fetch/IsaacGym_Preview_3_Package/isaacgym/python/isaacgym/_bindings/linux-x86_64/usd/plugInfo.json
PyTorch version 1.10.0+cu113
Device count 1
/home/niranjan/Projects/Fetch/IsaacGym_Preview_3_Package/isaacgym/python/isaacgym/_bindings/src/gymtorch
Using /home/niranjan/.cache/torch_extensions/py37_cu113 as PyTorch extensions root...
Emitting ninja build file /home/niranjan/.cache/torch_extensions/py37_cu113/gymtorch/build.ninja...
Building extension module gymtorch...
Allowing ninja to set a default number of workers... (overridable by setting the environment variable MAX_JOBS=N)
ninja: no work to do.
pybullet build time: Oct  8 2020 00:10:46
Not connected to PVD
+++ Using GPU PhysX
Physics Engine: PhysX
Physics Device: cuda:0
GPU Pipeline: enabled
Loading extension module gymtorch...
Setting seed: 1
['FL_hip_joint', 'FL_thigh_joint', 'FL_calf_joint', 'FR_hip_joint', 'FR_thigh_joint', 'FR_calf_joint', 'RL_hip_joint', 'RL_thigh_joint', 'RL_calf_joint', 'RR_hip_joint', 'RR_thigh_joint', 'RR_calf_joint']
'train_cfg' provided -> Ignoring 'name=turning'
(-0.012198289844561526, 0.014767234616817209, -0.004058782795814498)
Loading model from: /home/niranjan/Projects/Fetch/curious_dog_isaac/legged_gym/logs/turning/Sep21_19-36-10_/model_100.pt
Exported policy as jit script to:  /home/niranjan/Projects/Fetch/curious_dog_isaac/legged_gym/logs/turning/exported/policies
(0.030232641312309558, -0.026705978764619793, 0.9890285086475277)
(0.029518110411519857, -0.02929802435724518, 1.0105593911080681)
(0.02791504836708878, -0.03524563914998157, 1.031920661129633)
(0.022899428731017777, -0.04162828111893266, 1.0530443474629858)
(0.017498040336091307, -0.04502625623477265, 1.0739064168572197)
(0.017939128711177102, -0.04661374926961296, 1.0948100985249454)
(0.019499388496511345, -0.047819315533325045, 1.1156243239473669)
(0.020481263064578592, -0.04867776117991198, 1.1362176330463754)
(0.021161253249814625, -0.04901055239227907, 1.156600672548873)
(0.021073746439650386, -0.04845975105904886, 1.1769025442161363)
(0.022142326795565947, -0.04711461986549113, 1.1975104174720774)
(0.025205700044520628, -0.04903870581414845, 1.218490750954328)
(0.025847873919505486, -0.05595459799219725, 1.2393171219808148)
(0.020161225087942974, -0.06201132371688437, 1.2587306968308087)
(0.01726794056268026, -0.06667700237964999, 1.2773662862982014)
(0.01779470496279703, -0.0696466485290545, 1.2955982547354452)
(0.02127083166187214, -0.07096754879416228, 1.3144237879183793)
(0.02457586633077474, -0.07072855181641946, 1.334303267871788)
(0.02632559894437162, -0.06925028787906477, 1.355292471216385)
(0.027235685659056912, -0.06660678891639757, 1.3771722935480364)
(0.02812892492204831, -0.06270378782244534, 1.3996084479072424)
(0.02951489830683678, -0.057377955242142564, 1.4223388901738825)
(0.03192135719768281, -0.05059998632707349, 1.4451335750994685)
(0.03564563944323444, -0.0420986200392114, 1.467399831358516)
(0.032734986993030256, -0.03620077788235853, 1.4888903761735193)
(0.030656037895376895, -0.03531509434894856, 1.5104360801127341)
(0.029090166820330367, -0.038540503677350915, 1.5318827300196955)
(0.026472459541394284, -0.04443183405528934, 1.5530433110737114)
(0.020719900239999797, -0.04973375863867248, 1.5738934175897392)
(0.01618708266413751, -0.052045545405475846, 1.5945173202874436)
(0.01681266605159328, -0.05275970548259997, 1.6152028901497115)
(0.01828689403271173, -0.05307377704236858, 1.635842891257925)
(0.01933831482440544, -0.0530691064583709, 1.6563194987272236)
(0.02004862365387893, -0.052610785241179084, 1.676656047742012)
(0.019751108179097126, -0.051278690831603406, 1.6969815191946893)
(0.022915130743978947, -0.05013434014294123, 1.7177371920679398)
(0.02699111697309765, -0.0531282924205946, 1.7387256720679627)
(0.02458846941737593, -0.059863368436182306, 1.758583483560198)
(0.017970384559119233, -0.06477031005763921, 1.7770834228225665)
(0.016588353411681536, -0.06828135452960823, 1.7950243318280943)
(0.018877539068036776, -0.0703476113137071, 1.8130055401101617)
(0.02276016202330113, -0.07103563967352412, 1.831946317853072)
(0.02583859236045809, -0.07043233049728632, 1.8521460574018387)
(0.027389490546189117, -0.06855464185116651, 1.8735023252333596)
(0.028216505284646903, -0.06540941948221277, 1.8956757988042472)
(0.02910387622344019, -0.06088163074239486, 1.9183178578389246)
(0.030614781677938727, -0.054867689391134254, 1.9411588481732935)
(0.033491644803378504, -0.047455335299617034, 1.963926365868499)
(0.03195735387960731, -0.03927268790633037, 1.9855332665373548)
(0.027802711645879382, -0.035607440963725076, 2.0069076584676107)
(0.02674363464410884, -0.03653376987666406, 2.0284571204391133)
(0.02539729585312019, -0.040772421253150316, 2.0497065549640325)
(0.022194527323510793, -0.04675896765332765, 2.0705876950499813)
(0.015806581737615975, -0.0507383664530726, 2.0911776644741433)
(0.014309205945342636, -0.052160039401068434, 2.1117656184361273)
(0.016028178487481917, -0.05277509133886307, 2.1324684777902805)
(0.01753828225873643, -0.053095227612308366, 2.153115091641615)
(0.018634338350474088, -0.05303815533131536, 2.1735969386571563)
(0.019161127144182635, -0.052367314450153066, 2.193971759758725)
(0.01918557222245218, -0.05070228468926467, 2.214475185372661)
(0.021348183076935458, -0.051517947292431976, 2.2354211168207763)
(0.024749250042096008, -0.05798646434655849, 2.2567429110248542)
(0.020504767269625197, -0.0645748364637669, 2.276543285157025)
(0.016859491067175658, -0.06926833222413532, 2.2952928128543735)
(0.017176901801925906, -0.07216380304870518, 2.313580275389044)
(0.020847384313967054, -0.07335363088235891, 2.3323859482802596)
(0.024394339775743994, -0.07293906844745045, 2.3522222208890002)
(0.02625803336269617, -0.07126129829212757, 2.373188276723769)
(0.02716665762626336, -0.06842524873705322, 2.3950809490436864)
(0.028008752226942726, -0.06436332019253097, 2.4175549245087145)
(0.029327457217339387, -0.05891765535117786, 2.440330047824612)
(0.03166140955905247, -0.05205473770805803, 2.463166470766179)
(0.03510992647613932, -0.04352144330044959, 2.4854617167760775)
(0.03220254304100063, -0.037427970266275645, 2.5069061156035297)
(0.03033239676091197, -0.03630021543387757, 2.5284013344348137)
(0.028871048838664294, -0.03930293054716793, 2.5498018138921825)
(0.026332899168460933, -0.04505304879228255, 2.5709512007734676)
(0.02053883723271527, -0.050307480904747, 2.5918033648659615)
(0.015935330012395707, -0.05257070848126198, 2.612414813090714)
(0.01656960200061006, -0.05325729290993867, 2.6330816882488213)
(0.018082848854566427, -0.05357980119226861, 2.6537064331746887)
(0.019183964023887876, -0.05362349925075049, 2.674174238639651)
(0.01996718814236135, -0.0532503887173828, 2.694509706746994)
(0.01977903826034683, -0.05203879395690747, 2.7148353553446642)
(0.022982157702137556, -0.05100660829543594, 2.7355842871947558)
(0.02696065522840633, -0.05406053986947052, 2.7565668114728163)
(0.024444343546247412, -0.060813658295587096, 2.7764287950012796)
(0.017753433074665384, -0.06573574121286341, 2.794955320709981)
(0.016338618971038915, -0.06925449683939341, 2.8129295055114385)
(0.018584240428840344, -0.07130867349024445, 2.830922401442883)
(0.022489479351268143, -0.07197653042570536, 2.8498647014117444)
(0.02563243579724396, -0.0713433302406031, 2.870063602489588)
(0.027251696887706286, -0.06943070709680826, 2.8914196316602396)
(0.028119150475744755, -0.06624863567293886, 2.913596893131124)
(0.029016646373939824, -0.061683664763073104, 2.9362454546475196)
(0.03052511703976764, -0.05562997249204908, 2.959095774572346)
(0.03339840874606553, -0.048177988066099, 2.9818723390230892)
(0.03202961372322378, -0.03997529823909715, 3.0035145359915334)
(0.027981756530270158, -0.036244143125218835, 3.024903018274522)
(0.026949211024473882, -0.037100783105985205, 3.0464588826608896)
(0.025650865741782606, -0.04126346045077078, 3.067714540429662)
(0.02259379173863623, -0.047174885174946, 3.0885974108221825)
(0.01616728181494677, -0.051116380368173175, 3.1091747395620652)
(0.01460785552426954, -0.052492671289499686, 3.129736418531142)
(0.01630874386294874, -0.05309230748088735, -3.1327689069876663)
(0.01780792525060852, -0.05342840867892522, -3.1121394330845935)
(0.018909717110719912, -0.053417171075596216, -3.0916672358542447)
(0.01946714050043102, -0.05281944881755451, -3.0712986978096373)
(0.019525284514645115, -0.051249053813122926, -3.0508025968658345)
(0.021665340265371726, -0.052138498385036404, -3.0298635296220655)
(0.024859192404906354, -0.05860858158004953, -3.0085697469362165)
(0.02055260943008123, -0.06514981124711998, -2.9887840124792553)
(0.016927104650791714, -0.06983653652587407, -2.970024250275376)
(0.017245796880188072, -0.07272749226573401, -2.951727906004833)
(0.020905573463519338, -0.07389735532077608, -2.932929341549142)
(0.024425442992540222, -0.07345421206629847, -2.9131134405834787)
(0.02626423870533444, -0.0717567759260958, -2.8921675537288305)
(0.027145117929711384, -0.06891329478823187, -2.87028871174021)
(0.02795619354960007, -0.06485452099817826, -2.847820886402193)
(0.029243229773587027, -0.059417421711373215, -2.825044983963311)
(0.03153976661615025, -0.052562462142842714, -2.8022023791060313)
(0.0350079412708574, -0.04409489977763012, -2.7798513375436853)
(0.03255505394174014, -0.03790026776123003, -2.758350360209011)
(0.030613390839487456, -0.03667738344858261, -2.7368292083245014)
(0.02905514175489796, -0.039622916062785396, -2.7154114902273094)
(0.026470677338301135, -0.04534632703599242, -2.69425309320843)
(0.02064658139108526, -0.05061084605535761, -2.6734055012388107)
(0.015978612709052934, -0.05290002780863898, -2.6528071024763973)
(0.0166374677694986, -0.05361583177754467, -2.6321484296499245)
(0.018223252567477397, -0.053980817373711076, -2.61152519409432)
(0.019406561722248986, -0.05408617661434796, -2.5910532859987128)
(0.020279509958139832, -0.053793761539599014, -2.5707140443314924)
(0.02018954115506062, -0.05268017274978942, -2.550383022309893)
(0.02334693508181704, -0.05169880274334751, -2.5296355165716045)
(0.02726074517445467, -0.054717067884496796, -2.5086520482568497)
(0.02476553838723744, -0.06139736175331408, -2.4887791886623725)
(0.018118514171666655, -0.06628455893671847, -2.470228175008299)
(0.016653633023124264, -0.06979055562984939, -2.4522270275830373)
(0.018717030555139815, -0.07181839169317052, -2.4342532573573195)
(0.022616633848337432, -0.07247145290507787, -2.415337808450675)
(0.02588674048025337, -0.07183056872491997, -2.395160555340278)
(0.027584537057741165, -0.06990588415142371, -2.3738185011664306)
(0.028464337536062503, -0.06670811626188274, -2.35164569032511)
(0.029333127375522506, -0.06212879583012068, -2.3289916512810724)
(0.03078044658203052, -0.056064196796409733, -2.3061320504756093)
(0.033561293465402826, -0.04860346601926015, -2.283343429751638)
(0.03233634671655054, -0.04039742218729855, -2.261645536980272)
(0.028339547934574306, -0.03657357601603303, -2.240234423703092)
(0.027248303521712553, -0.03734988252627572, -2.218669663934784)
(0.025885874331348237, -0.04145179014441297, -2.1974050869230406)
(0.022898074557317412, -0.047341243949661334, -2.176522819060462)
(0.016535033066248598, -0.05135840512626068, -2.155945127380027)
(0.014870275910353682, -0.05279260127109826, -2.1353921179150372)
(0.016560061948111583, -0.05342193115342632, -2.1147177339774044)
(0.018087343283696784, -0.053787280583634384, -2.094086579915913)
(0.01920904499945418, -0.05380978249615973, -2.073609171699096)
(0.019790247950498413, -0.053255683153625444, -2.0532344336984596)
(0.019763863672301433, -0.05171519402220635, -2.0327447525678526)
(0.02171978923099777, -0.05254657954163465, -2.0118024297935184)
(0.025069665955641873, -0.058980361121798726, -1.9904693838537608)
(0.020804807301884488, -0.06551914760651421, -1.9706564113207077)
(0.017082096863298663, -0.07019397059776708, -1.9518701542078185)
(0.017362689083179044, -0.0730653200712828, -1.9335541976916077)
(0.021007553035126084, -0.07420576283544442, -1.91475736150805)
(0.02449315711237808, -0.07373011986946942, -1.8949586858021712)
(0.026304476468856235, -0.07201606082833549, -1.8740349648260872)
(0.02716395031904298, -0.06917307733111228, -1.852173889522811)
(0.027953750095712396, -0.06512900021831441, -1.8297193975177681)
(0.02922083178774643, -0.05971414660073815, -1.806952006755224)
(0.03149012929350381, -0.05288147188368105, -1.784111667647941)
(0.03500143960838069, -0.0444734501641165, -1.7617201256868846)
(0.032792933114944404, -0.03819993288143188, -1.7401957375737842)
(0.030785320214153786, -0.03689681446029908, -1.7186699205027451)
(0.0291701371248399, -0.03978527273745157, -1.697247729055221)
(0.026572445064099805, -0.04547891706775144, -1.6760891521736139)
(0.020759239505999977, -0.050754931737804175, -1.655245430525971)
(0.016068929987656664, -0.0530698778677288, -1.634653936467227)
(0.01672847762442334, -0.05381464284962514, -1.614000576605798)
(0.01833713750592213, -0.05421784158109513, -1.593381515467155)
(0.019549912735548597, -0.05437237402860167, -1.5729109843643028)
(0.020460621740677448, -0.054139295130463005, -1.5525710093360983)
(0.020419036267202387, -0.053097195967991374, -1.5322404426485077)
(0.023500712386072948, -0.052142329867529806, -1.5115010791795274)
(0.027355244821219003, -0.05512241468581079, -1.4905156185309059)
(0.024807602061406843, -0.06173763391118799, -1.4706330467026019)
(0.01817827181239688, -0.06660063650851399, -1.4520577898303078)
(0.016678605804089634, -0.0701063653659618, -1.4340295908817595)
(0.018617901174931964, -0.07212634854371693, -1.4160662426292456)
(0.02250500348337258, -0.0727794220202916, -1.397171286989947)
(0.025865458015364794, -0.072140038424723, -1.3770138185644358)
(0.027629729510585087, -0.07021382795884151, -1.3556871024077475)
(0.028529692053108787, -0.06701395903532709, -1.3335217109987765)
(0.02938814874249423, -0.06243661325729459, -1.3108700117294525)
(0.030802182286000537, -0.056377388608743806, -1.2880052793437176)
(0.03352574847630387, -0.048922986133347494, -1.2652081354553841)
(0.03249355007842714, -0.040710130592118025, -1.2434669727171075)
(0.028541476436505064, -0.0368086322514164, -1.2220403472455141)
(0.027392963040906035, -0.0375216605809068, -1.2004699306514806)
(0.025987133856101737, -0.04158241099595538, -1.1791963264508316)
(0.023035002959799124, -0.04746942489899885, -1.1583078084477245)
(0.01669303153830836, -0.05155809034726859, -1.1377208678222865)
(0.014922327354588013, -0.05304053946091988, -1.1171711420106947)
(0.016604308209114703, -0.05368525591761925, -1.0964976128533468)
(0.018161482855801665, -0.05406228549359705, -1.0758641319905653)
(0.019307102184342423, -0.05410124830949753, -1.055382531695852)
(0.01991653406992421, -0.05357343821272394, -1.035004270887301)
(0.019803129821978464, -0.05204704259868382, -1.0145233136452463)
(0.02159120626968785, -0.0528160296639211, -0.9935755087895403)
(0.025022214781851876, -0.05920739738616062, -0.9722111563587699)
(0.020789497148134314, -0.0657240328923574, -0.952376445760753)
(0.01702298102986387, -0.07037901299145548, -0.9335694087909934)
(0.017286905535051654, -0.07323268797789917, -0.9152383722023059)
(0.020933242961323182, -0.07435416518274993, -0.8964394418736856)
(0.02440507559831357, -0.07386029623379937, -0.8766519648736669)
(0.02620738053397543, -0.07214031529641277, -0.855741728531005)
(0.0270623713785065, -0.06930351109588576, -0.833891999016901)
(0.027848731848181093, -0.06527437693275334, -0.811445346848155)
(0.02911707414632006, -0.05988212999117382, -0.788681145641165)
(0.03138002316727076, -0.05307089348892507, -0.7658405702306654)
(0.03499243330067279, -0.04469062179245084, -0.7434227267530787)
(0.03295566793310264, -0.03835348425213595, -0.7218790184831153)
(0.03086909375459727, -0.036997602158825145, -0.7003469639806923)
(0.029218084046408663, -0.03985528222963183, -0.6789183417657343)
(0.02662234098995245, -0.045538549222377996, -0.6577569579959669)
(0.020814839102070427, -0.05083057131613164, -0.6369157775597656)
(0.016074847490766025, -0.05316097053923859, -0.6163312924973151)
(0.016718913448147663, -0.05391167308742534, -0.5956853797471482)
(0.01833862105516872, -0.05432300186283632, -0.5750710409122359)
(0.01956661969613725, -0.054490835905400735, -0.5546050788741022)
(0.020496429485972436, -0.05427781804673958, -0.534267926156284)
(0.020480490929639602, -0.05326500628096195, -0.5139404488140781)
(0.0235164337885165, -0.05232254886481361, -0.49320865377042516)
(0.02733549018669929, -0.05528736478846021, -0.4722280705458998)
(0.02469206902004202, -0.061859200533987566, -0.45234240032460027)
(0.018087020600523144, -0.06670207270228214, -0.43375585297163155)
(0.01659845323416861, -0.07020999919913726, -0.4157140537363128)
(0.018490584014768056, -0.07223384565871233, -0.39775161771140044)
(0.02237931200925917, -0.07289255993849618, -0.37886576487193263)
(0.025787627139563615, -0.0722581231740525, -0.3587176456873789)
(0.027591342624213568, -0.07033483605259462, -0.3373975796785372)
(0.02850885608541643, -0.06713678624400615, -0.31523468446051284)
(0.029369819561182026, -0.06256200170019878, -0.29258119656987924)
(0.030775307582896705, -0.056505864044329085, -0.26971389463068673)
(0.03347791161289677, -0.049054837565561935, -0.24691210257713248)
(0.032818513382202374, -0.04079719590169745, -0.22513004445118573)
(0.02888232397494893, -0.03682789911383299, -0.20368393098506601)
(0.02765398653035127, -0.03750414586205532, -0.18210172710375627)
(0.026217416598217014, -0.04155558230277845, -0.1608158505638399)
(0.023279656150564983, -0.0474595226607634, -0.13991647876938806)
(0.016945852966468763, -0.051606197998871985, -0.11931865541214137)
(0.015115055246130148, -0.053132385461971646, -0.09876549734899381)
(0.01678491762755735, -0.05380008261806022, -0.07809116517999434)
(0.018348583511073917, -0.054194448398362134, -0.05745590133926342)
(0.01949538762603871, -0.05425106188154397, -0.0369719071936432)
(0.020108018232609468, -0.053743913131500426, -0.01659245731047201)
(0.019935067351989143, -0.05223038852088462, 0.003883612457873736)
(0.02162539552003648, -0.052971699608639025, 0.02483273089935848)
(0.025082412023824798, -0.05934781447925036, 0.046213609919888966)
(0.02086711896315987, -0.06586611559241856, 0.06606472417964089)
(0.0170655170363052, -0.07051225215800237, 0.0848834183053899)
(0.01731212579449603, -0.07335255386471988, 0.10322261100794844)
(0.020949601399510076, -0.07445883694644519, 0.12202348282028769)
(0.024405815847145778, -0.07395042986243865, 0.14180746623937177)
(0.026198305912615013, -0.07222329064984417, 0.1627119534361241)
(0.02704797446685817, -0.06938634501652884, 0.18455673571118306)
(0.027830419469061358, -0.06536178555693561, 0.2069997743431736)
(0.029096325132002485, -0.059976575144937296, 0.22976207159251902)
(0.03135459735500276, -0.05317203286243626, 0.252604228742845)
(0.035108663095274245, -0.04479357147572977, 0.27503894056728184)
(0.0332168783984873, -0.03839772554895156, 0.2965972026360702)
(0.03102825290090624, -0.037006923220926594, 0.3181352526906946)
(0.02934068124068195, -0.039851010364897875, 0.33957106932961756)
(0.026746126224889616, -0.0455380724143146, 0.3607352789300483)
(0.020937140825020847, -0.05085460971920919, 0.38157738402432534)
(0.016162533223443295, -0.05320673782943015, 0.40216063706955346)
(0.016794540384612894, -0.05396982450498669, 0.4228033988015101)
(0.018416066707338377, -0.054391785198717346, 0.44341484103758655)
(0.019646343478232565, -0.05457225151025046, 0.4638786899078629)
(0.020580041743657202, -0.05437532705500896, 0.4842135484071989)
(0.020573008760391278, -0.0533815175389184, 0.5045391374309188)
(0.023585695593567272, -0.052447809334856765, 0.5252666631954128)
(0.027385547688528872, -0.055406414057739, 0.5462458271054672)
(0.024708831365790298, -0.06196029659031126, 0.5661304903299076)
(0.018105500053887454, -0.06679241659115182, 0.5847217138954294)
(0.01661154225107564, -0.07029978864980517, 0.6027684223971588)
(0.018477738432176417, -0.07232225981170867, 0.6207287510571006)
(0.02236265552953881, -0.07298044036513485, 0.6396102950029563)
(0.02578988973218211, -0.07234525783706473, 0.6597535279206032)
(0.02760851336864017, -0.07042008201799918, 0.681070204898594)
(0.028530842294849347, -0.0672200560794623, 0.7032319703453408)
(0.029389934428822418, -0.06264394181801848, 0.7258849031713813)
(0.030788644714845763, -0.0565875200646958, 0.7487520716764654)
(0.033478743535242224, -0.04913620766718699, 0.7715554704109713)
(0.03298384614015161, -0.04085658260915143, 0.7933537460367985)
(0.029052534012106113, -0.036854002681608204, 0.8148081475857251)
(0.02778473156575126, -0.037511876614675005, 0.8363943244878005)
(0.02633072425780237, -0.04155789679597166, 0.8576852912866255)
(0.023398758391883653, -0.04747000091660687, 0.8785898302825091)
(0.017067954509101816, -0.05164644333519491, 0.8991920127651465)
(0.015205154882783097, -0.05319323694848735, 0.9197466029054833)
(0.016867000537234323, -0.05387039720982138, 0.9404209191045123)
(0.018431922135233682, -0.05427191680389741, 0.9610566947153105)
(0.019578760381917512, -0.054335668937231664, 0.9815417804857384)
(0.0201925321967126, -0.05383742435759393, 1.001921428197488)
(0.019991975570012057, -0.052329040910840514, 1.0223944372832072)
(0.02163640519414583, -0.053055575273040945, 1.0433432988248879)
(0.025090332963779032, -0.059417910939965624, 1.0647287418800113)
(0.02087326649444274, -0.06592427171113358, 1.0845824285126795)
(0.017068857226365784, -0.07056339027517261, 1.1034041332626483)
(0.017311661977817996, -0.07339804290930971, 1.1217453115820728)
(0.020947349939304184, -0.07449878855614495, 1.140546567159781)
(0.024396348833557305, -0.07398540659198875, 1.1603287887904181)
(0.02618314608534414, -0.07225650915078266, 1.1812297150011561)
(0.027029845704346137, -0.069421374608643, 1.2030706332657983)
(0.027810543520611165, -0.0654009645681817, 1.2255123576645184)
(0.029070831936920154, -0.06001812277302358, 1.2482718726511084)
(0.031326910632336634, -0.05321623379235416, 1.2711119371699948)
(0.0351552860405847, -0.044839255060599666, 1.2935547589187033)
(0.03334001003635692, -0.03841376097052998, 1.3151218144028367)
(0.03109975566882247, -0.03700602479377386, 1.336662434819277)
(0.029394399082281038, -0.03984380270675118, 1.3581014578580777)
(0.02680134145040784, -0.04553313250313855, 1.3792684428629558)
(0.020991605765452268, -0.050861250638063606, 1.4001118169477307)
